titlu,pret_text,pret_numeric,an,kilometraj,locatie,link,imagini_urls,combustibil,transmisie,caroserie,marca,model,id_unic,data_scraping
Audi A8 Long,50 000 €,50000.0,2021,76 000,Unknown,https://www.olx.ro/d/oferta/audi-a8-long-IDjItqa.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/9nn9r6io4eck-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/01q4ybuzb0p22-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/6zwqq0gsw5mp-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/3bkcb2z6rgpx-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/55w5tl5rwz331-RO/image;s=1000x750,hybrid,automatic,Berlina,Audi,A8,olx_jItqa,2025-09-12T12:04:54.727889
Vand Audi Q5 2020,"21 000 €
Prețul e negociabil",21000.0,2020,150 000,Unknown,https://www.olx.ro/d/oferta/vand-audi-q5-2020-IDjHFyD.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/gbyb8hgjwzii2-RO/image;s=768x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/t8gpfa877kcy2-RO/image;s=768x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/q8vbtts83jp91-RO/image;s=768x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/z4woisss7xzm-RO/image;s=768x1024;https://frankfurt.apollo.olxcdn.com:443/v1/files/p7imcbz2tubi2-RO/image;s=768x1024,diesel,manual,SUV,Audi,Q5,olx_jHFyD,2025-09-12T12:04:58.678630
Audi A5 S Line Quattro,"32 500 €
Prețul e negociabil",32500.0,2017,70 900,Unknown,https://www.olx.ro/d/oferta/audi-a5-s-line-quattro-IDjNvK5.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/nmngxpvfzhf62-RO/image;s=1645x2193;https://frankfurt.apollo.olxcdn.com:443/v1/files/oqn206y827jw-RO/image;s=1645x2193;https://frankfurt.apollo.olxcdn.com:443/v1/files/5e48i37qwy9b-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/gb1lan4ec06t-RO/image;s=3024x4032;https://frankfurt.apollo.olxcdn.com:443/v1/files/duvi8z6o4gvf-RO/image;s=3024x4032,diesel,automatic,Berlina,Audi,A5,olx_jNvK5,2025-09-12T12:05:02.572281
Audi A7 50D Sportback Quattro,"37 999 €
Prețul e negociabil",37999.0,2019,132.181,Unknown,https://www.olx.ro/d/oferta/audi-a7-50d-sportback-quattro-IDj74FP.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/jibaoyjry4b2-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/7k6q7fkbn7r-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/3ldhfm2t1mvt3-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/676wrgj1zqet1-RO/image;s=756x1008;https://frankfurt.apollo.olxcdn.com:443/v1/files/d0ufu64ankpl2-RO/image;s=756x1008,diesel,automatic,Berlina,Audi,A7,olx_j74FP,2025-09-12T12:05:07.027557
Audi A4 S Line 35 Tfsi 2 0 Benzina 150 Cp 2020 Automata,13 800 €,13800.0,2020,101 000,Unknown,https://www.olx.ro/d/oferta/audi-a4-s-line-35-tfsi-2-0-benzina-150-cp-2020-automata-IDjNvwQ.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ueog7qvssst5-RO/image;s=1600x1142;https://frankfurt.apollo.olxcdn.com:443/v1/files/0dtoa6axeiya1-RO/image;s=1600x1018;https://frankfurt.apollo.olxcdn.com:443/v1/files/wkd6fi6ufn5b-RO/image;s=1600x968;https://frankfurt.apollo.olxcdn.com:443/v1/files/d394zlb09ryb-RO/image;s=1600x986;https://frankfurt.apollo.olxcdn.com:443/v1/files/s2pmnvgtc88f3-RO/image;s=1600x1200,petrol,automatic,Berlina,Audi,A4,olx_jNvwQ,2025-09-12T12:05:11.840260
Audi A4 35 Tfsi Garantie Producator 11 2025,22 490 €,22490.0,2021,101 000,Unknown,https://www.olx.ro/d/oferta/audi-a4-35-tfsi-garantie-producator-11-2025-IDjhLxr.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/6w2p8o6m2t203-RO/image;s=562x999;https://frankfurt.apollo.olxcdn.com:443/v1/files/0y6woi1dw2ni1-RO/image;s=562x999;https://frankfurt.apollo.olxcdn.com:443/v1/files/4rznbip8ob0e3-RO/image;s=505x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/5xbq1ot0sufj3-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/2hux5zbb04q73-RO/image;s=1000x750,petrol,automatic,Hatchback,Audi,A4,olx_jhLxr,2025-09-12T12:05:15.820820
Audi A5 2021 163Cp Tva Deductibil,"28 000 €
Prețul e negociabil",28000.0,2021,97 000,Unknown,https://www.olx.ro/d/oferta/audi-a5-2021-163cp-tva-deductibil-IDjM8SN.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/ulv8dayp747p2-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/d7pc5h3svy432-RO/image;s=750x1000;https://frankfurt.apollo.olxcdn.com:443/v1/files/xc2ihjcx9r903-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/ts710kp94q962-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/0wvy202b8gk4-RO/image;s=750x1000,diesel,automatic,Berlina,Audi,A5,olx_jM8SN,2025-09-12T12:05:19.611160
Audi Q7 5 0 Tdi Quattro Sline Mild Hibrid,"49 900 €
Prețul e negociabil",49900.0,2020,95 300,Unknown,https://www.olx.ro/d/oferta/audi-q7-5-0-tdi-quattro-sline-mild-hibrid-IDjMX87.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/10k06qwgas7k-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/gye505xa6nh7-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/6uj9zdjdzal83-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/xnptuyjbno2w2-RO/image;s=1000x750;https://frankfurt.apollo.olxcdn.com:443/v1/files/9gk71acq03o43-RO/image;s=1000x750,hybrid,automatic,SUV,Audi,Q7,olx_jMX87,2025-09-12T12:05:24.836077
Audi A8 Audi A8 Diesel Unic Peoprietar Posibil Factura Tva,35 000 €,35000.0,2019,190 000,Unknown,https://www.olx.ro/d/oferta/audi-a8-audi-a8-diesel-unic-peoprietar-posibil-factura-tva-IDj4jzW.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/119k0za880lf1-RO/image;s=1813x1360;https://frankfurt.apollo.olxcdn.com:443/v1/files/lqxd7m54u8hv3-RO/image;s=1813x1360;https://frankfurt.apollo.olxcdn.com:443/v1/files/fjpxbfadefql-RO/image;s=1813x1360;https://frankfurt.apollo.olxcdn.com:443/v1/files/8zxje9894utg3-RO/image;s=1813x1360;https://frankfurt.apollo.olxcdn.com:443/v1/files/3x4nipku9tq83-RO/image;s=1813x1360,diesel,automatic,Berlina,Audi,A8,olx_j4jzW,2025-09-12T12:05:29.919468
Audi Q2 S Tronic Euro 6,14 000 €,14000.0,2017,190 000,Unknown,https://www.olx.ro/d/oferta/audi-q2-s-tronic-euro-6-IDjNwR9.html,https://frankfurt.apollo.olxcdn.com:443/v1/files/jhduyzg5ouwf1-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/mh3njgpbzga43-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/065veg8jhvmu3-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/yc1zyple1iyd1-RO/image;s=4032x3024;https://frankfurt.apollo.olxcdn.com:443/v1/files/9l0k7k816b04-RO/image;s=4032x3024,diesel,automatic,SUV,Audi,Q2,olx_jNwR9,2025-09-12T12:05:34.359825
